Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
fvhr645658593,22,4.6,12.3085,76.665808,12.3185,76.675808,2022-03-13,08:40:00,08:55:00,Stormy,Low ,van,Urban ,70,Shoes
trky836370431,31,4.9,0.0,0.0,0.01,0.01,2022-03-05,11:45:00,11:55:00,Sandstorms,High ,scooter ,Metropolitian ,160,Skincare
cnyu894505160,32,4.8,12.978453,77.643685,12.988453,77.653685,2022-04-05,10:35:00,10:40:00,Fog,Low ,scooter ,Metropolitian ,16,Grocery
yzmu369530007,35,4.9,26.90294,75.793007,26.96294,75.853007,2022-03-09,23:35:00,23:40:00,Sunny,Low ,scooter ,Metropolitian ,80,Outdoors
rrff485114876,36,4.7,17.431477,78.40035,17.481477,78.45035,2022-03-26,23:30:00,23:35:00,Fog,Low ,motorcycle ,Urban ,120,Electronics
epjt871243143,35,4.2,22.310237,73.158921,22.420237,73.268921,2022-03-25,17:20:00,17:30:00,Cloudy,Medium ,van,Metropolitian ,165,Clothing
lmzz096437145,27,4.2,22.308096,73.167753,22.438096,73.297753,2022-03-27,19:30:00,19:40:00,Windy,Jam ,motorcycle ,Metropolitian ,170,Jewelry
mskm735286086,27,4.7,13.064181,80.236442,13.134181,80.306442,2022-03-27,19:35:00,19:45:00,Windy,Jam ,motorcycle ,Metropolitian ,120,Pet Supplies
xrjl146097857,29,4.9,12.334022,76.618203,12.384022,76.668203,2022-04-05,22:25:00,22:30:00,Stormy,Low ,van,Metropolitian ,60,Outdoors
dojl605806455,32,4.0,18.530963,73.828972,18.590963,73.888972,2022-03-07,18:30:00,18:45:00,Windy,Medium ,van,Metropolitian ,155,Apparel
psuy317268936,27,4.5,12.326356,76.619103,12.336356,76.629103,2022-03-07,09:15:00,09:30:00,Fog,Low ,motorcycle ,Metropolitian ,15,Grocery
cxnl465359102,30,4.4,12.304569,76.643622,12.434569,76.773622,2022-04-04,21:45:00,21:50:00,Cloudy,Jam ,motorcycle ,Metropolitian ,205,Cosmetics
ovvm633494396,34,4.6,0.0,0.0,0.06,0.06,2022-03-13,23:10:00,23:25:00,Fog,Low ,motorcycle ,Urban ,100,Snacks
wxdn947888175,20,4.5,19.178321,72.834715,19.228321,72.884715,2022-03-26,21:35:00,21:40:00,Cloudy,Jam ,scooter ,Metropolitian ,135,Jewelry
kccq250958228,26,4.7,18.563934,73.915367,18.593934,73.945367,2022-03-19,21:35:00,21:50:00,Sunny,Jam ,van,Urban ,80,Skincare
ejcv009693712,24,4.8,11.000762,76.981876,11.090762,77.071876,2022-03-31,18:40:00,18:50:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,75,Jewelry
anpt462079169,31,4.8,23.371292,85.327872,23.481292,85.437872,2022-03-27,17:35:00,17:50:00,Cloudy,Medium ,motorcycle ,Metropolitian ,175,Apparel
yzei672290668,35,4.5,21.175104,72.804342,21.235104,72.864342,2022-04-05,18:45:00,19:00:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,130,Kitchen
zwcv178805647,31,5.0,13.066762,80.251865,13.106762,80.291865,2022-03-11,13:00:00,13:10:00,Sandstorms,High ,scooter ,Metropolitian ,155,Outdoors
nyzn915131030,22,4.7,11.003681,76.975525,11.073681,77.045525,2022-04-06,18:30:00,18:40:00,Windy,Medium ,motorcycle ,Urban ,27,Grocery
fegg688959450,27,4.8,17.422819,78.449578,17.492819,78.519578,2022-03-27,19:40:00,19:55:00,Sandstorms,Jam ,scooter ,Metropolitian ,75,Pet Supplies
ntsc186683905,32,3.8,22.569367,88.433187,22.659367,88.523187,2022-02-18,18:40:00,18:45:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Outdoors
zzoj253804869,29,4.9,11.026117,76.944652,11.046117,76.964652,2022-03-28,09:30:00,09:40:00,Stormy,Low ,motorcycle ,Urban ,55,Sports
cqqe522644508,32,4.8,11.021278,76.995017,11.051278,77.025017,2022-03-13,17:50:00,18:05:00,Windy,Medium ,van,Metropolitian ,140,Outdoors
krnw667193374,32,4.8,15.303897,73.914336,15.383897,73.994336,2022-02-14,22:25:00,22:30:00,Sunny,Low ,van,Metropolitian ,125,Shoes
dmhy044472637,32,4.2,22.74806,75.8934,22.87806,76.0234,2022-03-02,18:30:00,18:45:00,Cloudy,Medium ,motorcycle ,Metropolitian ,160,Apparel
qipp069978550,24,5.0,11.003669,76.976494,11.083669,77.056494,2022-03-27,18:40:00,18:50:00,Fog,Medium ,motorcycle ,Metropolitian ,160,Jewelry
ioxf776118779,34,4.7,19.065838,72.832658,19.135838,72.902658,2022-03-23,21:30:00,21:40:00,Windy,Jam ,motorcycle ,Metropolitian ,185,Electronics
wkug239209528,24,4.7,22.307898,73.167788,22.337898,73.197788,2022-03-07,19:30:00,19:45:00,Cloudy,Jam ,scooter ,Urban ,140,Outdoors
eath944123739,32,4.5,17.450851,78.379347,17.460851,78.389347,2022-03-26,09:20:00,09:30:00,Windy,Low ,motorcycle ,Metropolitian ,135,Jewelry
jfga728648249,39,4.5,26.766536,75.837333,26.816536,75.887333,2022-03-30,22:40:00,22:45:00,Cloudy,Low ,motorcycle ,Metropolitian ,75,Pet Supplies
vmhr570813458,30,4.2,13.066762,80.251865,13.136762,80.321865,2022-03-31,21:55:00,22:00:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,185,Cosmetics
rgwt886722635,33,4.9,18.636215,73.751081,18.766215,73.881081,2022-03-14,18:55:00,19:10:00,Windy,Medium ,scooter ,Metropolitian ,135,Sports
htfg762321403,34,4.5,22.551084,88.354127,22.571084,88.374127,2022-02-11,08:30:00,08:35:00,Windy,Low ,van,Metropolitian ,115,Jewelry
wfrm114832617,28,4.9,22.75004,75.902847,22.79004,75.942847,2022-03-26,15:35:00,15:40:00,Cloudy,Medium ,motorcycle ,Metropolitian ,60,Pet Supplies
rzgo402846725,34,4.7,13.027018,80.254791,13.097018,80.324791,2022-04-02,20:25:00,20:35:00,Cloudy,Jam ,van,Urban ,205,Sports
ivvz258934587,23,4.7,23.359407,85.325055,23.409407,85.375055,2022-03-11,23:35:00,23:40:00,Windy,Low ,motorcycle ,Metropolitian ,90,Sports
jmlv463056672,31,4.2,26.911378,75.789034,26.931378,75.809034,2022-03-07,08:50:00,09:05:00,Stormy,Low ,motorcycle ,Metropolitian ,165,Clothing
soab588492387,23,4.7,18.533811,73.899315,18.573811,73.939315,2022-03-17,15:00:00,15:15:00,Stormy,High ,motorcycle ,Metropolitian ,115,Books
sjnn151771741,33,4.2,11.026117,76.944652,11.116117,77.034652,2022-03-27,17:15:00,17:25:00,Cloudy,Medium ,scooter ,Urban ,205,Skincare
swes013376929,37,4.8,18.546947,73.900626,18.656947,74.010626,2022-03-06,17:15:00,17:25:00,Stormy,Medium ,scooter ,Metropolitian ,100,Apparel
ikst816719823,37,4.7,17.426228,78.407495,17.446228,78.427495,2022-03-30,09:50:00,10:05:00,Sunny,Low ,motorcycle ,Urban ,90,Shoes
lkwf998011992,25,4.9,12.323994,76.626167,12.393994,76.696167,2022-03-06,23:30:00,23:40:00,Sandstorms,Low ,motorcycle ,Metropolitian ,85,Books
kjrl674025438,29,5.0,0.0,0.0,0.07,0.07,2022-04-06,19:30:00,19:40:00,Fog,Jam ,van,Metropolitian ,200,Apparel
blcs295276157,32,4.0,11.025083,77.015393,11.035083,77.025393,2022-03-24,11:25:00,11:30:00,Stormy,High ,motorcycle ,Metropolitian ,200,Apparel
tofv651013842,31,4.9,30.893244,75.821817,30.983244,75.911817,2022-02-18,18:15:00,18:25:00,Sunny,Medium ,motorcycle ,Metropolitian ,110,Electronics
yrza564170738,23,4.6,19.1813,72.836191,19.3113,72.966191,2022-03-08,18:35:00,18:40:00,Fog,Medium ,scooter ,Metropolitian ,180,Kitchen
yumx789724453,38,4.2,19.131141,72.813074,19.21114,72.893074,2022-03-04,23:15:00,23:20:00,Fog,Low ,scooter ,Metropolitian ,180,Skincare
kqrr355404936,35,4.7,0.0,0.0,0.04,0.04,2022-02-13,13:20:00,13:25:00,Cloudy,High ,motorcycle ,Metropolitian ,165,Cosmetics
mznr082225778,33,4.8,22.651847,75.881991,22.661847,75.891991,2022-03-11,10:25:00,10:30:00,Sandstorms,Low ,scooter ,Metropolitian ,120,Cosmetics
wjxc261800529,32,4.1,12.934179,77.615797,12.944179,77.625797,2022-04-03,10:50:00,11:05:00,Windy,Low ,motorcycle ,Metropolitian ,160,Toys
pvpj798549919,20,3.1,22.310237,73.158921,22.390237,73.238921,2022-03-08,00:00:00,00:10:00,Sunny,Low ,motorcycle ,Metropolitian ,205,Jewelry
kqtc089699547,33,4.4,22.311358,73.164798,22.321358,73.174798,2022-03-05,09:15:00,09:20:00,Windy,Low ,motorcycle ,Urban ,135,Shoes
cdod614418270,22,4.7,18.994049,72.825203,19.034049,72.865203,2022-03-24,15:15:00,15:25:00,Windy,Medium ,scooter ,Metropolitian ,115,Jewelry
ejif509684669,28,4.7,11.003008,76.97544,11.033008,77.00544,2022-03-21,19:00:00,19:05:00,Stormy,Medium ,motorcycle ,Metropolitian ,120,Toys
honl372955959,30,4.9,19.065838,72.832658,19.085838,72.852658,2022-03-01,11:30:00,11:35:00,Cloudy,High ,motorcycle ,Metropolitian ,135,Books
yoke976668875,25,4.7,21.173493,72.801953,21.263493,72.891953,2022-03-08,19:55:00,20:10:00,Stormy,Jam ,motorcycle ,Metropolitian ,125,Home
wbne263396773,25,4.2,21.149569,72.772697,21.259569,72.882697,2022-03-27,19:00:00,19:15:00,Fog,Medium ,motorcycle ,Urban ,155,Clothing
jhha157050002,37,4.3,12.352058,76.60665,12.392058,76.64665,2022-03-19,13:40:00,13:45:00,Fog,High ,scooter ,Urban ,180,Clothing
exbe957740058,28,5.0,26.911378,75.789034,26.931378,75.809034,2022-04-05,12:00:00,12:10:00,Stormy,High ,motorcycle ,Metropolitian ,105,Outdoors
tdof210471327,20,4.7,19.1093,72.825451,19.1693,72.885451,2022-04-05,20:15:00,20:30:00,Windy,Jam ,motorcycle ,Urban ,75,Electronics
ohpf554192056,20,4.8,19.874449,75.360232,19.884449,75.370232,2022-02-17,11:45:00,12:00:00,Cloudy,High ,scooter ,Urban ,165,Toys
idmz477598605,25,4.6,22.751234,75.88949,22.791234,75.92949,2022-03-28,16:00:00,16:15:00,Windy,Medium ,motorcycle ,Urban ,28,Grocery
rqps755796891,28,4.1,22.744648,75.894377,22.824648,75.974377,2022-03-31,20:20:00,20:30:00,Windy,Jam ,motorcycle ,Urban ,180,Shoes
yfob301969251,23,4.7,19.22384,72.841347,19.25384,72.871347,2022-03-24,18:00:00,18:15:00,Cloudy,Medium ,motorcycle ,Metropolitian ,125,Electronics
gbkp564028204,39,4.1,22.651847,75.881991,22.661847,75.891991,2022-03-15,08:20:00,08:25:00,Windy,Low ,motorcycle ,Metropolitian ,140,Toys
xsjs217373769,20,4.7,22.539129,88.365507,22.589129,88.415507,2022-02-15,18:20:00,18:35:00,Sandstorms,Medium ,scooter ,Metropolitian ,100,Electronics
lngw234816447,24,4.9,21.173493,72.801953,21.253493,72.881953,2022-03-04,18:40:00,18:55:00,Cloudy,Medium ,motorcycle ,Metropolitian ,180,Books
bzfi640257129,20,4.8,22.727021,75.884167,22.807021,75.964167,2022-03-08,17:30:00,17:45:00,Stormy,Medium ,van,Metropolitian ,130,Outdoors
zapb300805466,21,4.7,22.725835,75.887648,22.785835,75.947648,2022-03-24,20:45:00,21:00:00,Fog,Jam ,motorcycle ,Metropolitian ,29,Grocery
nqnb551065600,20,4.8,0.0,0.0,0.08,0.08,2022-03-14,22:15:00,22:25:00,Stormy,Low ,scooter ,Metropolitian ,90,Electronics
nbbb866469651,26,4.8,22.744648,75.894377,22.764648,75.914377,2022-03-28,09:45:00,09:55:00,Sunny,Low ,scooter ,Metropolitian ,110,Outdoors
szby660596697,30,4.9,17.440827,78.393391,17.470827,78.423391,2022-03-13,21:45:00,21:50:00,Fog,Jam ,scooter ,Metropolitian ,150,Books
lvnz340862349,24,4.7,0.0,0.0,0.02,0.02,2022-03-13,11:50:00,11:55:00,Fog,High ,motorcycle ,Urban ,100,Cosmetics
zfga757406663,38,4.5,22.695207,75.866059,22.725207,75.896059,2022-03-13,19:50:00,20:05:00,Sunny,Jam ,motorcycle ,Other,85,Outdoors
acos195619745,37,4.8,13.049645,80.242268,13.159645,80.352268,2022-04-02,22:55:00,23:00:00,Windy,Low ,scooter ,Metropolitian ,140,Clothing
ylsj440730929,38,4.6,12.310972,76.659264,12.360972,76.709264,2022-04-01,18:35:00,18:40:00,Fog,Medium ,motorcycle ,Metropolitian ,145,Outdoors
qsod638020489,23,4.9,12.933298,77.614293,13.003298,77.684293,2022-03-29,21:15:00,21:25:00,Stormy,Jam ,motorcycle ,Metropolitian ,145,Pet Supplies
psza203851411,36,4.0,11.022298,76.998349,11.132298,77.108349,2022-04-04,18:40:00,18:45:00,Stormy,Medium ,motorcycle ,Metropolitian ,36,Grocery
wgiv107101942,35,3.5,22.722634,75.886959,22.812634,75.976959,2022-03-18,21:50:00,21:55:00,Windy,Jam ,motorcycle ,Urban ,170,Home
ywjk101580538,35,4.6,21.175975,72.795503,21.285975,72.905503,2022-03-20,21:10:00,21:25:00,Fog,Jam ,motorcycle ,Metropolitian ,225,Cosmetics
ielt940658393,26,4.8,12.323225,76.630028,12.373225,76.680028,2022-03-15,19:55:00,20:10:00,Windy,Jam ,motorcycle ,Metropolitian ,85,Skincare
cxrq076334789,22,4.5,30.328174,78.049117,30.358174,78.079117,2022-02-13,22:40:00,22:45:00,Windy,Low ,scooter ,Metropolitian ,70,Skincare
gbsv833333971,21,4.8,26.47775,80.351569,26.53775,80.411569,2022-02-15,20:40:00,20:55:00,Cloudy,Jam ,motorcycle ,Metropolitian ,120,Apparel
htix276456443,25,4.9,23.416792,85.316842,23.546792,85.446842,2022-03-25,20:55:00,21:00:00,Sandstorms,Jam ,scooter ,Metropolitian ,140,Home
mszv246191873,33,4.4,22.310237,73.158921,22.420237,73.268921,2022-03-10,22:00:00,22:15:00,Cloudy,Jam ,scooter ,Metropolitian ,240,Toys
qmkt393995790,32,4.2,13.02978,80.208812,13.04978,80.228812,2022-03-01,08:15:00,08:20:00,Windy,Low ,motorcycle ,Metropolitian ,24,Grocery
lihl233097101,38,4.5,0.0,0.0,0.05,0.05,2022-03-17,22:40:00,22:55:00,Sunny,Low ,motorcycle ,Metropolitian ,115,Outdoors
qtzp549260599,33,4.7,22.722634,75.886959,22.802634,75.966959,2022-04-04,23:35:00,23:45:00,Stormy,Low ,motorcycle ,Metropolitian ,80,Apparel
qlzy304441179,39,4.8,22.761226,75.887522,22.871226,75.997522,2022-03-12,17:30:00,17:35:00,Sunny,Medium ,motorcycle ,Metropolitian ,105,Skincare
ysxx503682478,33,5.0,18.530963,73.828972,18.570963,73.868972,2022-03-03,16:30:00,16:35:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,175,Shoes
dspb683841024,20,4.6,12.321214,76.621094,12.411214,76.711094,2022-03-20,18:10:00,18:20:00,Sunny,Medium ,motorcycle ,Urban ,90,Sports
yjln070067512,29,4.5,17.483216,78.552111,17.593216,78.662111,2022-03-02,19:00:00,19:15:00,Fog,Medium ,motorcycle ,Metropolitian ,195,Electronics
vrtd985758265,20,5.0,21.157729,72.768726,21.267729,72.878726,2022-03-27,22:50:00,23:05:00,Fog,Low ,motorcycle ,Metropolitian ,24,Grocery
puie162502779,35,4.6,25.450377,81.834236,25.500377,81.884236,2022-02-17,19:40:00,19:55:00,Cloudy,Jam ,motorcycle ,Metropolitian ,155,Toys
ijps356599883,33,4.9,22.5491,88.400467,22.6091,88.460467,2022-02-11,19:55:00,20:00:00,Sunny,Jam ,van,Metropolitian ,100,Skincare
xnzf943277542,37,4.2,13.02978,80.208812,13.10978,80.288812,2022-03-29,17:30:00,17:35:00,Stormy,Medium ,motorcycle ,Metropolitian ,230,Books
cpbk549517303,26,4.7,30.366322,78.070453,30.406322,78.110453,2022-02-17,15:40:00,15:55:00,Cloudy,Medium ,motorcycle ,Metropolitian ,110,Snacks
ecxi736615019,28,5.0,22.753839,75.897429,22.763838,75.907429,2022-03-07,08:25:00,08:30:00,Fog,Low ,motorcycle ,Metropolitian ,19,Grocery
ufbr099845557,21,4.7,21.157729,72.768726,21.287729,72.898726,2022-04-06,18:20:00,18:30:00,Stormy,Medium ,scooter ,Metropolitian ,130,Sports
whvi472848393,25,4.8,15.516833,73.768172,15.626833,73.878172,2022-02-12,21:25:00,21:30:00,Sandstorms,Jam ,scooter ,Metropolitian ,75,Snacks
ecpu371715054,37,4.6,17.45971,78.368855,17.46971,78.378855,2022-04-03,08:50:00,09:00:00,Stormy,Low ,van,Metropolitian ,125,Jewelry
gtkk942777557,22,4.7,19.003517,72.82765,19.083517,72.90765,2022-03-27,17:50:00,18:05:00,Sandstorms,Medium ,van,Metropolitian ,105,Books
fera797311052,28,4.0,22.745049,75.892471,22.785049,75.932471,2022-03-09,14:20:00,14:30:00,Cloudy,High ,motorcycle ,Metropolitian ,170,Toys
vomu195891123,27,4.6,0.0,0.0,0.03,0.03,2022-03-24,19:00:00,19:05:00,Windy,Medium ,motorcycle ,Metropolitian ,125,Home
rgmj157998304,36,4.9,0.0,0.0,0.01,0.01,2022-03-17,11:15:00,11:30:00,Fog,High ,van,Metropolitian ,140,Snacks
udth453769060,26,5.0,11.001852,76.976268,11.131852,77.106268,2022-03-12,21:00:00,21:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,180,Clothing
hrcl687263065,32,4.8,23.353783,85.326967,23.463783,85.436967,2022-03-31,20:45:00,20:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,215,Home
ubcf062692748,31,4.2,0.0,0.0,0.09,0.09,2022-03-12,20:25:00,20:35:00,Cloudy,Jam ,van,Metropolitian ,200,Clothing
hofm068745179,24,4.5,18.563934,73.915367,18.583935,73.935367,2022-03-26,09:30:00,09:35:00,Windy,Low ,motorcycle ,Metropolitian ,75,Books
kfgh206495876,37,4.5,0.0,0.0,0.02,0.02,2022-02-11,10:30:00,10:35:00,Windy,Low ,motorcycle ,Metropolitian ,140,Apparel
sntv555417071,21,4.8,13.026279,80.174568,13.046279,80.194568,2022-03-17,08:40:00,08:45:00,Sunny,Low ,scooter ,Metropolitian ,105,Toys
dxsn980391538,22,4.6,12.972532,77.608179,13.052532,77.688179,2022-03-29,21:45:00,22:00:00,Windy,Jam ,scooter ,Urban ,80,Home
wfnj581191676,34,4.6,0.0,0.0,0.03,0.03,2022-03-07,22:20:00,22:35:00,Windy,Low ,scooter ,Metropolitian ,120,Outdoors
zlxg262251128,32,4.9,0.0,0.0,0.09,0.09,2022-03-02,23:40:00,23:45:00,Windy,Low ,scooter ,Urban ,100,Snacks
fpwn325794713,25,4.6,26.911927,75.797282,27.051927,75.937282,2022-03-06,22:00:00,22:15:00,Windy,Jam ,motorcycle ,Other,25,Grocery
nnks246945592,22,4.8,0.0,0.0,0.05,0.05,2022-04-01,17:50:00,18:05:00,Fog,Medium ,van,Metropolitian ,55,Electronics
iedw229064988,34,4.6,22.31279,73.170283,22.40279,73.260283,2022-03-23,22:15:00,22:30:00,Cloudy,Low ,motorcycle ,Metropolitian ,145,Toys
byid638877531,26,4.9,23.371292,85.327872,23.411292,85.367872,2022-03-09,13:50:00,14:05:00,Windy,High ,scooter ,Metropolitian ,85,Kitchen
jjvt280392958,28,4.5,21.170798,72.790489,21.200798,72.820489,2022-03-05,18:20:00,18:35:00,Stormy,Medium ,scooter ,Other,140,Jewelry
gngz100424879,22,4.8,18.530963,73.828972,18.610963,73.908972,2022-03-16,19:55:00,20:05:00,Sunny,Jam ,motorcycle ,Metropolitian ,20,Grocery
oiqp268330723,31,4.6,19.103249,72.846749,19.193249,72.936749,2022-03-06,21:00:00,21:10:00,Cloudy,Jam ,motorcycle ,Metropolitian ,245,Apparel
ihlx145721396,36,5.0,22.308096,73.167753,22.438096,73.297753,2022-03-16,20:20:00,20:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,240,Cosmetics
lype136914180,30,5.0,19.176269,72.836721,19.216269,72.876721,2022-03-19,14:20:00,14:25:00,Cloudy,High ,motorcycle ,Metropolitian ,135,Cosmetics
pruw107461917,23,4.8,19.103249,72.846749,19.213249,72.956749,2022-03-14,23:20:00,23:30:00,Stormy,Low ,motorcycle ,Other,90,Toys
duqt374243366,25,4.8,18.636215,73.751081,18.646215,73.761081,2022-03-01,12:00:00,12:15:00,Cloudy,High ,motorcycle ,Metropolitian ,120,Home
lskl898371493,27,4.6,11.001753,76.986241,11.131753,77.116241,2022-03-31,17:10:00,17:15:00,Windy,Medium ,scooter ,Metropolitian ,115,Books
bcam640500973,37,4.1,12.304569,76.643622,12.394569,76.733622,2022-03-06,17:40:00,17:45:00,Sandstorms,Medium ,van,Metropolitian ,195,Skincare
yvao985622585,35,4.6,22.32,73.17,22.38,73.23,2022-03-05,22:40:00,22:55:00,Sandstorms,Low ,motorcycle ,Metropolitian ,140,Apparel
dmhf504623023,20,4.7,0.0,0.0,0.06,0.06,2022-03-30,17:10:00,17:20:00,Stormy,Medium ,scooter ,Metropolitian ,145,Sports
pcdg206789955,31,4.7,30.361281,78.068022,30.391281,78.098022,2022-02-15,22:20:00,22:35:00,Cloudy,Low ,scooter ,Metropolitian ,95,Electronics
cqgi781535457,33,4.6,17.410371,78.437225,17.440371,78.467225,2022-03-28,18:50:00,19:05:00,Stormy,Medium ,motorcycle ,Metropolitian ,130,Toys
ojji581551312,38,4.8,21.170798,72.790489,21.230798,72.850489,2022-03-19,19:00:00,19:05:00,Cloudy,Medium ,motorcycle ,Metropolitian ,80,Clothing
gafm092482184,24,4.7,-30.902872,75.826808,30.972872,75.896808,2022-02-12,22:35:00,22:45:00,Cloudy,Low ,motorcycle ,Urban ,100,Sports
fbkf253274000,33,4.6,11.025083,77.015393,11.155083,77.145393,2022-03-16,18:20:00,18:25:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,150,Kitchen
gznn468589558,39,4.4,26.891191,75.802083,26.971191,75.882083,2022-03-25,00:00:00,00:05:00,Fog,Low ,motorcycle ,Metropolitian ,170,Shoes
giuc758941478,27,4.5,12.98041,77.640489,13.03041,77.690489,2022-03-01,23:40:00,23:55:00,Fog,Low ,motorcycle ,Urban ,75,Books
fchd642284940,35,4.4,22.569367,88.433187,22.609367,88.473187,2022-02-15,14:35:00,14:40:00,Fog,High ,van,Metropolitian ,195,Toys
tgke160182421,37,5.0,18.994237,72.825553,19.024237,72.855553,2022-03-03,17:15:00,17:30:00,Windy,Medium ,motorcycle ,Metropolitian ,160,Home
vjul255409542,39,4.1,22.725835,75.887648,22.755835,75.917648,2022-03-15,20:20:00,20:35:00,Cloudy,Jam ,motorcycle ,Urban ,155,Books
aqim282018080,27,4.8,23.184992,77.417227,23.244992,77.477227,2022-02-17,18:15:00,18:20:00,Windy,Medium ,van,Metropolitian ,145,Outdoors
pvvn959392038,25,4.6,0.0,0.0,0.13,0.13,2022-03-31,22:55:00,23:00:00,Sunny,Low ,motorcycle ,Metropolitian ,125,Outdoors
raan521452479,38,4.8,26.766536,75.837333,26.806536,75.877333,2022-03-19,15:20:00,15:30:00,Windy,Medium ,motorcycle ,Metropolitian ,155,Jewelry
llei947898371,27,4.9,0.0,0.0,0.08,0.08,2022-03-16,21:40:00,21:55:00,Cloudy,Jam ,scooter ,Metropolitian ,195,Shoes
yucn329575836,21,4.7,12.972532,77.608179,13.082532,77.718179,2022-03-23,18:50:00,19:05:00,Windy,Medium ,van,Urban ,19,Grocery
zltw963814213,27,4.9,21.183434,72.814492,21.243434,72.874492,2022-03-26,19:55:00,20:10:00,Cloudy,Jam ,motorcycle ,Metropolitian ,115,Pet Supplies
bawg380752057,27,4.7,26.474986,80.342796,26.504986,80.372796,2022-02-15,21:15:00,21:25:00,Cloudy,Jam ,motorcycle ,Urban ,100,Clothing
bphl964309399,32,4.6,18.546258,73.904337,18.556258,73.914337,2022-03-28,10:45:00,11:00:00,Fog,Low ,motorcycle ,Metropolitian ,120,Electronics
rimu760715400,22,4.7,23.351058,85.325731,23.441058,85.415731,2022-03-12,23:25:00,23:35:00,Stormy,Low ,scooter ,Metropolitian ,80,Snacks
fdqj004168316,26,4.8,19.866969,75.318894,19.996969,75.448894,2022-02-14,18:50:00,19:05:00,Sunny,Medium ,motorcycle ,Metropolitian ,80,Electronics
citq018255549,31,4.9,22.308096,73.167753,22.378096,73.237753,2022-03-16,22:40:00,22:50:00,Windy,Low ,scooter ,Metropolitian ,95,Books
twbt328013752,37,4.8,17.431668,78.408321,17.501668,78.478321,2022-03-29,18:50:00,19:05:00,Sunny,Medium ,scooter ,Metropolitian ,120,Jewelry
sega808786587,29,4.7,26.913987,75.752891,26.923987,75.762891,2022-04-03,11:55:00,12:05:00,Cloudy,High ,scooter ,Metropolitian ,165,Cosmetics
yygs404468003,36,3.8,12.325461,76.632278,12.455461,76.762278,2022-03-23,21:00:00,21:10:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,175,Toys
njsw745947828,23,4.9,0.0,0.0,0.13,0.13,2022-03-27,22:15:00,22:25:00,Fog,Low ,scooter ,Metropolitian ,115,Jewelry
ulza315970214,35,4.4,0.0,0.0,0.11,0.11,2022-03-10,17:15:00,17:30:00,Cloudy,Medium ,motorcycle ,Metropolitian ,155,Skincare
soam276276368,33,4.5,22.751857,75.866699,22.791857,75.906699,2022-03-30,12:50:00,13:05:00,Windy,High ,scooter ,Metropolitian ,135,Jewelry
bhcz364671719,27,4.7,11.022298,76.998349,11.102298,77.078349,2022-04-04,20:55:00,21:10:00,Fog,Jam ,motorcycle ,Metropolitian ,235,Snacks
wezp269900129,35,4.5,17.433809,78.386744,17.473809,78.426744,2022-03-03,16:25:00,16:35:00,Fog,Medium ,van,Urban ,95,Kitchen
hhuz930837859,39,5.0,26.911378,75.789034,27.041378,75.919034,2022-04-04,22:35:00,22:40:00,Windy,Low ,motorcycle ,Metropolitian ,85,Clothing
ucdh352703251,33,4.0,22.744648,75.894377,22.784648,75.934377,2022-04-05,14:15:00,14:30:00,Windy,High ,motorcycle ,Urban ,155,Jewelry
hoim483325441,26,4.9,13.058616,80.264151,13.098616,80.304151,2022-03-11,13:55:00,14:00:00,Stormy,High ,motorcycle ,Urban ,150,Shoes
rgfl704055664,24,4.7,19.888716,75.321461,19.978716,75.411461,2022-02-16,21:20:00,21:35:00,Sunny,Jam ,motorcycle ,Urban ,105,Outdoors
wahr458597887,28,4.9,15.544419,73.755736,15.634419,73.845736,2022-02-16,18:55:00,19:05:00,Fog,Medium ,scooter ,Urban ,135,Home
disg294491177,21,4.1,26.892312,75.806896,26.912312,75.826896,2022-03-13,09:40:00,09:55:00,Windy,Low ,motorcycle ,Metropolitian ,130,Outdoors
